RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,debt_to_income,total_late_payments,credit_utilization_risk,actual_default,default_probability,credit_score
0.03179894,45,0,28.0,5400.0,2,0,0,0,0.0,151200.0,0,0,0,0.06476515,564
0.461766151,60,0,1284.0,5400.0,11,0,0,0,0.0,6933600.0,0,1,0,0.1000551,550
0.040555398,66,0,0.316571001,8013.0,12,0,3,0,0.0,2536.6834310130002,0,0,0,0.020082334,599
0.097790221,48,0,0.185312743,9000.0,5,0,1,0,2.0,1667.814687,0,0,0,0.019232789,600
0.099537519,51,0,1619.0,0.0,10,0,2,0,0.0,0.0,0,0,0,0.08346792,556
0.124136429,48,0,0.371581224,7860.0,19,0,2,0,3.0,2920.62842064,0,0,0,0.024852173,593
0.0796978,72,0,32.0,5400.0,2,0,0,0,0.0,172800.0,0,0,0,0.045999687,574
0.138695473,69,0,0.197156694,6400.0,6,0,1,0,0.0,1261.8028416,0,0,0,0.02166718,597
0.002488314,58,0,0.275670528,6300.0,6,0,1,0,0.0,1736.7243264,0,0,0,0.016054723,605
0.086992684,47,1,0.443601805,10416.0,9,0,2,0,2.0,4620.55640088,1,0,0,0.11400011,546
0.0,51,0,1728.0,5400.0,8,0,1,0,0.0,9331200.0,0,0,0,0.0052570133,638
0.780958897,28,0,0.367053179,2500.0,5,0,0,0,0.0,917.6329475,0,2,0,0.2116436,525
0.125023777,69,2,0.942993583,6700.0,6,0,2,0,0.0,6318.0570061,2,0,0,0.20523089,526
0.404013244,49,0,0.731653669,5000.0,5,0,1,0,2.0,3658.268345,0,1,0,0.08893126,554
0.074942996,59,0,0.669089441,9905.0,10,0,6,0,1.0,6627.330913105,0,0,0,0.36256796,503
0.153581958,39,0,0.175304116,6000.0,7,0,1,0,2.0,1051.8246960000001,0,0,0,0.030401107,587
0.0,46,0,3507.0,5400.0,12,0,1,0,0.0,18937800.0,0,0,0,0.007293723,628
0.354218225,34,0,0.431590258,5583.0,11,0,1,0,1.0,2409.568410414,0,1,0,0.053118683,570
0.0,56,0,0.0,10700.0,2,0,0,0,0.0,0.0,0,0,0,0.008764055,623
0.9999999,34,0,729.0,5400.0,2,0,1,0,0.0,3936600.0,0,2,0,0.18306659,530
0.463947846,60,0,4140.0,5400.0,11,0,1,0,1.0,22356000.0,0,1,0,0.02722773,590
0.9999999,26,0,0.087038344,4250.0,4,0,0,0,0.0,369.912962,0,2,0,0.06799949,562
0.0,43,0,3803.0,5400.0,7,0,1,0,0.0,20536200.0,0,0,0,0.03443022,583
0.054911897,42,0,0.008981712,9240.0,5,0,0,0,0.0,82.99101888,0,0,0,0.046702523,574
0.010245801,49,1,0.00239904,2500.0,4,0,0,0,0.0,5.997599999999999,1,0,0,0.119222954,544
0.213893053,27,0,0.009991674,1200.0,1,0,0,0,0.0,11.9900088,0,0,0,0.5497579,481
0.753267302,69,0,0.272370586,7900.0,8,0,2,1,1.0,2151.7276294000003,1,2,0,0.07626926,559
0.0,34,0,2117.0,5400.0,3,0,1,0,0.0,11431800.0,0,0,0,0.009856062,620
0.007364828,44,0,0.08697101,3000.0,4,0,0,0,2.0,260.91303,0,0,0,0.033078674,584
0.027350397,56,0,1.411035586,2500.0,18,0,2,0,1.0,3527.588965,0,0,0,0.031950936,585
0.9999999,61,0,0.282986524,21000.0,9,0,2,0,0.0,5942.717004,0,2,0,0.013459257,611
0.206427664,94,1,0.815876516,9069.0,25,0,4,0,0.0,7399.184123604,1,0,0,0.0980896,551
0.9999999,25,0,0.0,5400.0,0,0,0,1,0.0,0.0,1,2,0,0.52708167,483
0.037677226,52,0,0.181531176,3800.0,9,0,2,0,0.0,689.8184688,0,0,0,0.010028818,619
0.796545575,54,0,0.269958706,5811.0,6,0,0,0,2.0,1568.730040566,0,2,0,0.25154808,518
0.008564714,64,0,0.193606723,18800.0,17,0,2,0,1.0,3639.8063924000003,0,0,0,0.069624975,561
0.060979673,25,0,5.0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.038193807,580
0.180682,53,0,0.150791447,3600.0,10,0,0,0,3.0,542.8492092,0,0,0,0.038889367,579
0.929067169,40,0,1689.0,5400.0,7,0,1,0,0.0,9120600.0,0,2,0,0.40905672,497
0.114342855,39,0,0.515844436,5553.0,3,0,1,0,3.0,2864.4841531079996,0,0,0,0.07710158,558
0.9999999,37,1,0.00311042,4500.0,1,1,0,2,1.0,13.99689,4,2,0,0.605634,474
0.58277994,28,0,0.796002352,1700.0,4,0,1,0,1.0,1353.2039984,0,1,0,0.0951792,552
0.654735655,47,0,0.124925045,10005.0,6,0,0,0,2.0,1249.875075225,0,1,0,0.049888637,572
0.11174746,54,0,0.11705106,7500.0,4,0,0,0,1.0,877.8829499999999,0,0,0,0.057733677,567
0.26209172,37,0,1.048242878,4808.0,12,0,2,0,0.0,5039.951757424,0,0,0,0.37211406,502
0.0,37,1,1167.0,5400.0,10,0,1,0,0.0,6301800.0,1,0,0,0.012216496,613
0.0,66,0,0.0,5400.0,1,0,0,0,0.0,0.0,0,0,0,0.007931377,626
0.034196947,32,0,0.111744413,20000.0,5,0,1,0,2.0,2234.88826,0,0,0,0.008731197,623
0.0,55,0,0.75834487,6500.0,13,0,2,0,3.0,4929.241655,0,0,0,0.029711783,587
0.583962923,71,0,2747.0,5400.0,14,0,1,0,0.0,14833800.0,0,1,0,0.038850747,579
0.945007548,30,0,0.086608927,1500.0,2,0,0,0,0.0,129.9133905,0,2,1,0.5374116,482
0.296027607,68,0,0.108043576,6700.0,17,0,0,0,0.0,723.8919592,0,0,0,0.1163046,545
0.9999999,37,0,0.0,6666.0,2,2,0,0,1.0,0.0,2,2,0,0.3595652,503
0.9999999,40,0,0.165573508,6250.0,4,0,1,0,0.0,1034.834425,0,2,0,0.034676287,583
0.078459124,47,0,0.364336434,9998.0,15,0,2,0,3.0,3642.635667132,0,0,0,0.027893947,589
0.88973271,50,2,3.465499485,970.0,8,0,2,0,1.0,3361.53450045,2,2,0,0.41996998,496
1.0,34,1,173.0,5400.0,4,2,0,0,0.0,934200.0,3,2,1,0.9287048,413
0.169314563,38,0,0.239456503,17000.0,17,0,2,0,2.0,4070.760551,0,0,0,0.119196095,544
0.01740913,79,0,0.151842665,5643.0,15,0,1,0,0.0,856.848158595,0,0,0,0.0041958136,644
0.655959139,59,0,0.426971535,15000.0,15,0,3,0,0.0,6404.573025000001,0,1,0,0.07265852,560
0.258674133,55,0,0.032990574,2333.0,1,0,0,0,0.0,76.96700914200001,0,0,0,0.22078227,523
0.133022713,72,0,0.103006908,9843.0,20,0,0,0,1.0,1013.8969954439999,0,0,0,0.12685883,542
0.0,58,0,0.247945741,7666.0,7,0,3,0,1.0,1900.752050506,0,0,0,0.006253432,633
0.33079293,44,0,0.237470316,8000.0,10,0,0,0,2.0,1899.762528,0,1,0,0.052838642,570
0.0,77,0,0.040838259,3721.0,5,0,0,0,0.0,151.959161739,0,0,0,0.010452457,618
0.163630413,60,1,0.118904784,6500.0,9,0,1,0,0.0,772.881096,1,0,0,0.072817735,560
0.04209579,36,0,0.132135613,3450.0,6,0,0,0,2.0,455.86786485000005,0,0,0,0.024430277,593
0.360878272,56,0,0.428510213,7000.0,23,0,2,0,1.0,2999.5714909999997,0,1,0,0.032984268,584
0.228512236,31,0,0.127189825,4166.0,10,0,0,0,0.0,529.87281095,0,0,0,0.08651531,555
0.577142558,66,2,0.092754961,4333.0,12,0,0,0,0.0,401.90724601299996,2,1,0,0.08331182,556
0.902119382,74,1,1.023916293,3344.0,9,0,1,0,2.0,3423.9760837920003,1,2,0,0.19676127,527
0.422126382,48,2,0.823236196,5215.0,24,1,3,0,2.0,4293.1767621399995,3,1,0,0.7100986,461
0.135390859,36,0,0.284982189,16000.0,7,0,1,0,0.0,4559.715024,0,0,0,0.08184691,556
0.432416843,43,3,0.205183585,4166.0,9,0,0,0,0.0,854.7948151100001,3,1,0,0.23078667,521
0.0,52,0,0.486523842,15916.0,6,0,3,0,2.0,7743.513469271999,0,0,0,0.017822517,602
0.062642105,51,0,0.239453792,4100.0,6,0,1,0,0.0,981.7605472,0,0,0,0.0321352,585
0.945840524,54,0,0.221292422,8603.0,11,0,0,0,0.0,1903.778706466,0,2,0,0.16199271,534
0.0,48,0,0.251426913,10336.0,8,0,2,0,1.0,2598.7485727679996,0,0,0,0.007467635,628
0.97219839,73,1,0.431007752,13544.0,15,0,2,0,1.0,5837.568993088,1,2,0,0.19170602,528
0.140617571,35,0,0.41919651,5500.0,11,0,2,0,0.0,2305.580805,0,0,0,0.06649552,563
0.112767601,61,2,0.48980204,3333.0,11,0,2,0,0.0,1632.51019932,2,0,0,0.09547499,552
0.067205539,32,0,0.307159045,7500.0,18,0,1,0,0.0,2303.6928375,0,0,0,0.05156037,571
0.629393971,60,0,0.105464384,17000.0,9,0,2,0,1.0,1792.8945279999998,0,1,0,0.017258437,603
0.742544556,49,0,0.327084449,5600.0,7,0,1,0,3.0,1831.6729144,0,2,0,0.05183929,570
0.020522958,52,0,1211.0,5400.0,11,0,1,0,0.0,6539400.0,0,0,0,0.013832202,610
0.383652126,46,0,0.658396593,5400.0,11,0,2,0,1.0,3555.3416021999997,0,1,1,0.065286495,563
0.125836354,77,0,0.891195694,2600.0,7,0,2,0,0.0,2317.1088044,0,0,0,0.090676,553
0.028448724,65,0,0.233204633,5179.0,11,0,1,0,1.0,1207.766794307,0,0,0,0.016974837,604
0.108178364,36,0,0.662162162,9397.0,10,0,2,0,1.0,6222.337836314,0,0,1,0.1513572,536
0.154663967,25,0,0.006665432,5400.0,3,0,0,0,1.0,35.9933328,0,0,0,0.097764075,551
0.060653443,44,0,0.232213439,7083.0,7,0,2,0,0.0,1644.767788437,0,0,0,0.018935775,601
0.583683263,66,0,0.387552616,3325.0,5,0,1,0,0.0,1288.6124482,0,1,0,0.020384207,598
0.065260809,38,0,0.69466008,4250.0,15,0,3,0,1.0,2952.30534,0,0,0,0.11740804,545
0.161061298,29,0,0.058255804,11500.0,4,0,0,0,0.0,669.941746,0,0,0,0.024161192,593
0.0,49,0,0.185226847,5333.0,12,0,0,0,2.0,987.814775051,0,0,0,0.013588885,610
0.121819515,49,0,0.232595926,8000.0,7,0,1,0,0.0,1860.7674080000002,0,0,0,0.04499349,575
0.88211448,34,0,0.402374258,3200.0,9,0,0,0,1.0,1287.5976256,0,2,0,0.25946456,517
0.040369583,47,0,0.006701978,9250.0,5,0,0,0,2.0,61.9932965,0,0,0,0.022946881,595
0.9999999,22,0,0.0,820.0,1,0,0,0,0.0,0.0,0,2,0,0.026404439,591
0.161017553,47,0,0.348347794,5416.0,9,0,2,0,0.0,1886.651652304,0,0,0,0.054345395,569
0.032188521,56,0,0.40793724,6500.0,11,0,1,0,0.0,2651.59206,0,0,0,0.052996963,570
0.01685634,76,0,10.0,5400.0,7,0,0,0,0.0,54000.0,0,0,0,0.015663508,606
0.07922823,37,0,0.462143153,2416.0,11,0,1,0,0.0,1116.537857648,0,0,0,0.095636144,551
0.030135954,68,0,13.0,1.0,5,0,0,0,0.0,13.0,0,0,0,0.007773545,627
0.267314531,53,0,1.012207883,2866.0,10,0,1,0,1.0,2900.9877926780005,0,0,0,0.12295047,543
0.003114197,77,0,0.002101392,15227.0,6,0,0,0,1.0,31.997895984000003,0,0,0,0.009507575,621
0.401076058,58,0,2660.0,5400.0,5,0,1,0,0.0,14364000.0,0,1,0,0.027995063,589
0.303877854,28,0,0.141687433,2808.0,9,0,0,0,0.0,397.85831186400003,0,1,0,0.03779336,580
0.185544922,51,0,38.0,5400.0,2,0,0,0,0.0,205200.0,0,0,0,0.14051273,539
0.249162999,53,0,0.494289793,2801.0,9,0,2,0,0.0,1384.505710193,0,0,0,0.07682446,558
0.083820008,75,0,0.010122164,5729.0,6,0,0,0,0.0,57.989877555999996,0,0,0,0.05540174,568
0.9999999,41,0,0.422694549,5833.0,2,0,0,0,3.0,2465.5773043169997,0,2,0,0.27895012,514
0.03848263,63,0,1533.0,0.0,11,0,1,0,0.0,0.0,0,0,0,0.008562305,624
0.9999999,46,1,0.25132241,7750.0,3,0,1,0,2.0,1947.7486775,1,2,0,0.21101128,525
0.9999999,23,0,4.0,5400.0,0,0,0,0,0.0,21600.0,0,2,0,0.23569022,521
0.021391658,66,0,0.309047994,6354.0,12,0,1,0,1.0,1963.6909538759999,0,0,0,0.013038047,611
0.015085427,76,0,0.041234168,10500.0,9,0,1,0,0.0,432.95876400000003,0,0,0,0.001517437,674
0.096116534,57,0,0.929519451,2184.0,6,0,1,0,0.0,2030.070480984,0,0,0,0.13951144,539
0.068584811,62,0,0.050714286,1399.0,4,0,0,0,0.0,70.949286114,0,0,0,0.040749393,578
0.227811798,26,0,0.143967093,4375.0,4,0,0,0,0.0,629.856031875,0,0,0,0.04910362,572
0.063882838,69,0,0.386005922,6416.0,12,0,2,0,0.0,2476.6139955520002,0,0,0,0.027030887,590
0.0,25,2,0.261020882,1723.0,7,0,0,0,0.0,449.738979686,2,0,0,0.16193262,534
0.113423582,56,0,0.266878045,12930.0,11,0,2,0,1.0,3450.7331218500003,0,0,0,0.0679105,562
0.024525743,57,0,0.219180026,7048.0,11,0,2,0,0.0,1544.780823248,0,0,0,0.014320988,609
0.9999999,73,0,0.153169366,5000.0,2,0,0,0,2.0,765.84683,0,2,0,0.04874824,572
0.9999999,24,0,0.011996001,3000.0,0,0,0,0,0.0,35.988003,0,2,0,0.31696585,509
0.645901427,62,2,0.170566767,9315.0,13,0,0,0,3.0,1588.8294346050002,2,1,0,0.089148805,554
0.177272479,56,1,0.353184572,6766.0,18,0,1,0,1.0,2389.646814152,1,0,0,0.12259043,543
0.138658963,65,1,0.434963187,5296.0,8,0,2,0,0.0,2303.5650383519996,1,0,0,0.1513096,536
0.275874935,40,0,110.0,5400.0,2,0,0,0,0.0,594000.0,0,0,0,0.11815306,545
0.028930634,81,0,17.0,5400.0,3,0,0,0,0.0,91800.0,0,0,0,0.008856107,623
0.267606441,38,0,0.162567487,5000.0,7,0,0,0,3.0,812.837435,0,0,0,0.027159246,590
0.189011735,44,0,0.219296784,6000.0,7,0,0,0,3.0,1315.780704,0,0,0,0.050366417,571
0.128664551,40,0,0.026722013,15417.0,8,1,0,0,0.0,411.973274421,1,0,0,0.33667624,506
0.060228512,47,0,0.372934497,11800.0,10,0,3,0,3.0,4400.627064599999,0,0,0,0.054412406,569
1.0,63,2,1.21627566,1363.0,6,1,1,0,0.0,1657.78372458,3,2,1,0.7611594,453
0.966288122,42,3,0.456970175,7610.0,7,0,0,0,4.0,3477.54303175,3,2,0,0.37368974,502
0.9999999,31,0,0.077552257,3300.0,2,0,0,0,0.0,255.9224481,0,2,0,0.2485784,519
0.030751407,37,0,0.217104089,5600.0,9,0,0,0,0.0,1215.7828984,0,0,0,0.03475097,583
0.964017991,67,0,221.0,5400.0,3,0,0,0,0.0,1193400.0,0,2,0,0.23848161,520
0.12127168,63,0,0.269926839,2596.0,7,0,0,0,1.0,700.7300740439999,0,0,0,0.054302268,569
0.9999999,23,0,0.316526611,1427.0,2,1,0,0,0.0,451.683473897,1,2,0,0.4265222,495
0.009532698,62,0,0.108653536,12387.0,5,0,1,0,0.0,1345.8913504319999,0,0,0,0.00406701,645
0.0,46,0,0.758706882,6000.0,9,0,2,0,2.0,4552.241292000001,0,0,0,0.03246264,585
0.064129058,81,0,0.15017377,10933.0,3,0,2,0,0.0,1641.8498274100002,0,0,0,0.005686225,636
0.140241235,71,0,0.009570061,7000.0,8,0,0,0,0.0,66.990427,0,0,0,0.08118389,557
0.091731453,42,0,0.238414634,6559.0,5,0,2,0,0.0,1563.7615844059999,0,0,0,0.029649748,587
0.712574041,50,0,4095.0,5400.0,11,0,2,0,1.0,22113000.0,0,2,0,0.054731663,569
1.0,85,0,53.0,5400.0,5,0,0,0,0.0,286200.0,0,2,0,0.08570778,555
0.190641248,26,0,42.0,5400.0,1,0,0,0,0.0,226800.0,0,0,0,0.11982567,544
0.255075295,60,0,2646.0,5400.0,6,0,1,0,2.0,14288400.0,0,0,0,0.014527433,608
0.76962879,55,0,1956.0,5400.0,7,0,1,0,0.0,10562400.0,0,2,0,0.4374345,494
0.038454945,44,0,0.158378883,7500.0,5,0,0,0,2.0,1187.8416225,0,0,0,0.021305317,597
0.056746934,45,0,1.003576903,3913.0,17,0,1,0,1.0,3926.9964214389997,0,0,1,0.12030227,544
0.900097635,47,0,0.301479751,12839.0,17,0,2,0,1.0,3870.6985230890004,0,2,0,0.21449322,524
0.009222406,29,0,0.229180546,1500.0,8,0,0,0,0.0,343.770819,0,0,0,0.018464701,601
0.0,30,0,0.29168309,2536.0,9,0,0,0,0.0,739.7083162399999,0,0,0,0.04485824,575
0.0,35,0,0.0,2000.0,4,0,0,0,0.0,0.0,0,0,0,0.007165593,629
0.180194752,40,0,0.33210264,16250.0,12,0,3,0,3.0,5396.6679,0,0,0,0.076893896,558
0.023899602,64,0,0.321085888,4272.0,10,0,1,0,0.0,1371.678913536,0,0,0,0.032206554,585
0.055228298,48,0,0.146276596,12407.0,5,0,1,0,0.0,1814.8537265720001,0,0,0,0.0068654874,630
0.277420151,72,0,0.35252423,6912.0,8,0,2,0,0.0,2436.64747776,0,0,0,0.023496041,594
0.123562661,63,4,1.273573522,5800.0,17,0,3,0,1.0,7386.7264276,4,0,1,0.14371075,538
0.771863496,56,0,0.536764706,5439.0,8,0,1,0,1.0,2919.4632359340003,0,2,0,0.16319065,534
0.0,28,0,15.14285714,160.0,5,0,1,0,0.0,2422.8571424,0,0,0,0.011688784,615
0.024154276,33,0,22.0,5400.0,6,0,0,0,0.0,118800.0,0,0,0,0.059749745,566
0.258565812,83,0,0.206269877,2200.0,12,0,0,0,0.0,453.79372939999996,0,0,0,0.080095984,557
0.110348151,70,0,0.00413413,6530.0,6,0,0,0,0.0,26.995868899999998,0,0,0,0.15830016,535
0.236119488,71,0,0.386377427,6591.0,8,0,1,0,0.0,2546.613621357,0,0,0,0.06513054,563
0.892253367,56,0,1.534443817,3541.0,8,0,4,0,0.0,5433.465555997001,0,2,0,0.3802368,501
0.016448285,57,0,0.067844677,4583.0,17,0,1,0,5.0,310.93215469100005,0,0,0,0.00163624,672
0.900328508,58,0,0.221650589,4664.0,8,0,0,0,0.0,1033.778347096,0,2,0,0.3095127,510
0.056805507,79,0,518.0,5400.0,4,0,1,0,0.0,2797200.0,0,0,0,0.0070570186,629
0.560057598,71,0,647.0,5400.0,3,0,0,1,0.0,3493800.0,1,1,0,0.21539393,524
0.307667109,41,2,0.534054654,7208.0,6,0,2,0,3.0,3849.465946032,2,1,0,0.088391416,554
0.020773585,75,0,0.015763945,2473.0,7,0,0,0,0.0,38.984235985000005,0,0,0,0.10217225,549
0.315712035,61,0,0.576123194,6298.0,13,0,2,0,0.0,3628.423875812,0,1,0,0.03510276,582
0.095795636,66,0,0.49790042,5000.0,18,0,1,0,0.0,2489.5021,0,0,0,0.060265608,566
0.9999999,56,0,395.0,5400.0,1,0,0,0,0.0,2133000.0,0,2,0,0.47196734,490
0.168769241,46,0,0.088102671,5765.0,7,0,1,0,0.0,507.911898315,0,0,0,0.038707104,579
0.9999999,48,1,0.807192807,1000.0,3,0,1,0,2.0,807.1928069999999,1,2,1,0.14046991,539
0.106258868,78,0,1488.0,5400.0,7,0,1,0,1.0,8035200.0,0,0,0,0.02547795,592
0.139426358,48,0,0.358185279,9455.0,8,0,2,0,1.0,3386.6418129450003,0,0,0,0.055182673,569
0.145290976,50,0,0.270815377,5800.0,11,0,1,0,3.0,1570.7291866,0,0,0,0.04458223,575
0.094781044,29,0,0.024975025,1000.0,4,0,0,0,0.0,24.975025000000002,0,0,0,0.24659206,519
0.270843632,44,1,0.495576294,8250.0,12,1,4,1,2.0,4088.5044255,3,0,0,0.5991951,475
0.846861255,48,0,0.017255546,3650.0,1,0,0,0,0.0,62.9827429,0,2,0,0.3448486,505
0.927642115,43,4,4178.0,5400.0,10,1,3,1,0.0,22561200.0,6,2,0,0.9716985,385
0.157638768,67,0,0.414202264,5477.0,11,0,2,0,1.0,2268.585799928,0,0,0,0.056755528,568
0.001379287,57,0,0.141963872,8635.0,9,0,1,0,0.0,1225.85803472,0,0,0,0.0092412215,622
0.310904735,52,1,0.729590744,4666.0,15,0,2,0,0.0,3404.270411504,1,1,0,0.25910738,517
0.135652174,41,0,0.025738799,3146.0,2,0,0,0,3.0,80.974261654,0,0,0,0.07386077,560
0.114232827,63,0,0.32684067,7700.0,15,0,2,0,0.0,2516.673159,0,0,0,0.09703068,551
0.036944649,50,0,0.313334333,6666.0,8,0,1,0,0.0,2088.686663778,0,0,0,0.03729089,580
0.906790945,30,0,0.135375846,2806.0,2,0,0,0,0.0,379.864623876,0,2,0,0.42575008,495
0.049062849,67,0,0.200516629,15484.0,16,0,3,0,1.0,3104.799483436,0,0,0,0.04831405,573
0.032746593,61,0,0.135975277,5500.0,14,0,0,0,1.0,747.8640235,0,0,0,0.08031206,557
0.091916323,51,1,0.358664134,10000.0,8,0,2,0,3.0,3586.64134,1,0,0,0.050749302,571
0.02628736,66,0,28.0,5400.0,7,0,0,0,0.0,151200.0,0,0,0,0.016222624,605
0.170186558,57,0,227.0,5400.0,5,0,0,0,0.0,1225800.0,0,0,0,0.08155918,556
0.088662726,44,0,0.447922762,3417.0,8,0,2,0,2.0,1530.5520777539998,0,0,0,0.01741375,603
0.0,72,0,1224.0,5400.0,16,0,1,0,0.0,6609600.0,0,0,0,0.0023111391,662
0.011129975,59,1,0.095659876,6773.0,3,3,0,1,1.0,647.9043401480001,5,0,0,0.8125128,444
0.00161675,69,0,0.20364206,5106.0,9,0,2,0,0.0,1039.79635836,0,0,0,0.006173446,633
0.93510337,46,0,4014.0,5400.0,12,0,1,1,1.0,21675600.0,1,2,1,0.5257336,484
0.9999999,30,0,0.110195175,8248.0,12,0,1,0,3.0,908.8898034,0,2,0,0.019669242,599
0.205874028,42,0,0.82592818,6571.0,9,0,2,0,2.0,5427.17407078,0,0,0,0.19243088,528
0.129008337,50,0,0.535898213,3300.0,12,0,1,0,0.0,1768.4641029,0,0,0,0.13318738,541
0.9999999,38,0,3410.0,5400.0,3,0,2,0,1.0,18414000.0,0,2,0,0.06934709,562
0.028815302,38,0,0.263164911,7500.0,4,0,2,0,0.0,1973.7368325,0,0,0,0.013184705,611
0.299680591,42,0,0.432439939,7200.0,11,0,2,0,4.0,3113.5675608,0,0,0,0.024414916,593
0.515146168,42,0,2348.0,5400.0,7,0,2,0,0.0,12679200.0,0,1,0,0.06701011,563
0.096113878,41,0,0.224395714,8025.0,10,0,0,0,4.0,1800.77560485,0,0,0,0.02608289,591
0.047541499,76,0,49.0,5400.0,2,0,0,0,0.0,264600.0,0,0,0,0.0078073847,626
0.0,47,0,0.680308198,7916.0,10,0,3,0,3.0,5385.319695368,0,0,0,0.043700974,576
0.069364355,46,0,102.0,5400.0,7,0,0,0,0.0,550800.0,0,0,0,0.09275447,552
0.0,41,0,0.0,5000.0,5,0,0,0,0.0,0.0,0,0,0,0.00810451,625
0.024193942,53,0,1018.0,5400.0,3,0,1,0,0.0,5497200.0,0,0,0,0.009387072,621
0.024626761,62,0,0.091178546,14169.0,8,0,2,0,1.0,1291.908818274,0,0,0,0.013634091,610
0.314182155,41,0,0.40871331,10833.0,11,0,2,0,2.0,4427.59128723,0,1,0,0.046889987,574
0.015911315,54,0,0.233384308,8500.0,13,0,1,0,0.0,1983.766618,0,0,0,0.03449943,583
1.0,60,0,5186.0,5400.0,7,0,3,0,0.0,26384400.0,0,2,0,0.08253392,556
0.187101612,56,0,0.006852515,6420.0,5,0,0,0,3.0,43.9931463,0,0,0,0.06005539,566
0.089634326,74,1,0.271489971,4187.0,13,0,2,0,0.0,1136.728508577,1,0,0,0.025360478,592
0.146049454,57,0,0.710577865,6125.0,6,0,1,0,2.0,4352.289423125,0,0,0,0.052455425,570
0.040927853,55,0,0.323961938,6935.0,7,0,2,0,1.0,2246.67604003,0,0,0,0.028365685,589
0.308379663,44,0,0.342818946,5235.0,7,0,2,0,3.0,1794.65718231,0,1,0,0.03513399,582
0.9999999,68,0,0.395332993,5870.0,7,0,2,0,0.0,2320.6046689100003,0,2,0,0.01842613,601
0.169123869,56,0,0.332362016,5833.0,5,0,1,0,0.0,1938.667639328,0,0,0,0.052649792,570
0.41007969,51,0,1613.0,5400.0,8,0,1,0,0.0,8710200.0,0,1,0,0.1158335,545
0.068238334,65,0,0.074850014,10500.0,15,0,0,0,0.0,785.925147,0,0,0,0.01962002,599
0.9999999,36,0,0.0,5500.0,0,0,0,0,2.0,0.0,0,2,1,0.28793463,513
0.160689048,42,0,0.270363951,7500.0,11,0,1,0,1.0,2027.7296325,0,0,0,0.08820272,554
0.732356691,44,0,0.08824,12499.0,4,0,0,0,0.0,1102.91176,0,2,0,0.03444623,583
1.0,42,0,0.679731243,6250.0,7,0,2,0,3.0,4248.32026875,0,2,0,0.1459829,538
0.9999999,79,0,0.0,5400.0,0,0,0,0,0.0,0.0,0,2,0,0.09086626,553
0.13510057,34,0,0.010319174,4166.0,8,0,0,0,0.0,42.989678884,0,0,0,0.083117254,556
0.0,82,0,0.0,10500.0,5,0,0,0,0.0,0.0,0,0,0,0.004903472,640
0.005060453,53,0,4.0,5400.0,3,0,0,0,0.0,21600.0,0,0,0,0.05821466,567
0.131646709,62,0,0.394075909,8878.0,4,0,1,0,1.0,3498.605920102,0,0,0,0.03445519,583
0.9999999,30,0,0.0,3126.0,0,1,0,0,3.0,0.0,1,2,0,0.600538,475
0.9999999,30,0,0.171531387,2500.0,1,0,0,2,0.0,428.82846750000004,2,2,0,0.47542575,489
0.015526708,46,0,0.240451523,6466.0,9,0,1,0,3.0,1554.759547718,0,0,0,0.019012416,600
0.776100382,45,2,1876.0,5400.0,10,0,1,2,2.0,10130400.0,4,2,1,0.509233,486
0.95241401,42,0,0.522125066,7547.0,11,0,0,0,2.0,3940.4778731019996,0,2,0,0.30051255,511
0.114313105,43,0,0.230803226,9050.0,13,0,1,0,0.0,2088.7691953,0,0,0,0.061306447,565
0.183563287,56,0,0.123495012,2906.0,8,0,0,0,0.0,358.876504872,0,0,0,0.12889333,542
0.3049939,53,0,0.692253021,2813.0,14,0,1,0,1.0,1947.3077480729999,0,1,0,0.07694898,558
0.004246924,65,0,0.006149116,1300.0,8,0,0,0,0.0,7.9938508,0,0,0,0.013565653,610
0.080836033,72,0,0.8752499,2500.0,10,0,3,0,0.0,2188.12475,0,0,0,0.11755199,545
0.32000652,59,1,0.324150189,4500.0,10,0,1,0,1.0,1458.6758504999998,1,1,0,0.03429078,583
0.15398386,63,0,0.248377135,15866.0,9,0,2,0,1.0,3940.75162391,0,0,0,0.022048024,596
0.151302517,46,0,677.0,5400.0,4,0,1,0,0.0,3655800.0,0,0,0,0.065333866,563
0.222355529,31,0,0.188326346,3100.0,6,0,0,0,1.0,583.8116726000001,0,0,0,0.1062217,548
0.095984631,44,0,3398.0,5400.0,8,0,3,0,2.0,18349200.0,0,0,0,0.030951152,586
0.253612439,54,0,0.295270473,10000.0,4,0,2,0,3.0,2952.70473,0,0,0,0.008876053,623
0.005170606,60,0,125.0,5400.0,2,0,0,0,0.0,675000.0,0,0,0,0.010339891,618
0.087630603,30,1,0.007162878,3210.0,4,0,0,0,0.0,22.992838380000002,1,0,0,0.089900844,553
0.887290168,47,0,0.489379425,2400.0,5,0,0,0,2.0,1174.51062,0,2,0,0.23740764,520
0.005439179,41,1,0.491241668,6450.0,11,0,1,0,0.0,3168.5087586,1,0,0,0.07580167,559
